id,title,category,source,tags,source_url
hf_ds_6954cdff0a36f347a9b323fd,genrobot2025/10Kh-RealOmin-OpenData,dataset,HuggingFace Datasets,agent|dual-arm|embodied intelligence|language:en|language:zh|license:cc-by-sa-4.0|modality:video|real-world|region:us|robotic|size_categories:n>1T|task_categories:reinforcement-learning|task_categories:robotics|video|vla,https://huggingface.co/datasets/genrobot2025/10Kh-RealOmin-OpenData
hf_ds_696dc1fee7a76925b95bba1d,Maynor996/upload2,dataset,HuggingFace Datasets,format:imagefolder|library:datasets|library:mlcroissant|modality:image|region:us|size_categories:n<1K,https://huggingface.co/datasets/Maynor996/upload2
hf_ds_69822b12f4c99fc122169639,utter-project/EuroWeb-2512,dataset,HuggingFace Datasets,arxiv:2602.05879|format:parquet|library:dask|library:datasets|library:mlcroissant|library:polars|modality:tabular|modality:text|region:us|size_categories:1B<n<10B,https://huggingface.co/datasets/utter-project/EuroWeb-2512
hf_ds_69889a6465dc6090197f1fcb,Kthera/pesoz,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/Kthera/pesoz
hf_ds_699125ba2e87fc8e25a5010a,endomorphosis/common_crawl_meta_indexes,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/endomorphosis/common_crawl_meta_indexes
hf_ds_699243aa8be5bf8321adfd86,GEAR-Dreams/DreamZero-DROID-Data,dataset,HuggingFace Datasets,library:datasets|library:mlcroissant|modality:video|region:us|size_categories:1K<n<10K,https://huggingface.co/datasets/GEAR-Dreams/DreamZero-DROID-Data
hf_ds_699250f08be5bf8321aeb29e,HuggingFaceFW/finephrase,dataset,HuggingFace Datasets,SmolLM2-1.7B-Instruct|annotations_creators:machine-generated|datatrove|fineweb-edu|language:en|language_creators:found|license:odc-by|modality:tabular|modality:text|region:us|size_categories:1B<n<10B|source_datasets:HuggingFaceFW/fineweb-edu/sample-350BT|synthetic|task_categories:text-generation|task_ids:language-modeling,https://huggingface.co/datasets/HuggingFaceFW/finephrase
hf_ds_6993525c8be5bf8321bcc775,bezzam/coraal,dataset,HuggingFace Datasets,format:optimized-parquet|format:parquet|language:en|library:dask|library:datasets|library:mlcroissant|library:polars|license:cc-by-nc-sa-4.0|modality:audio|modality:text|region:us|size_categories:n<1K|task_categories:automatic-speech-recognition,https://huggingface.co/datasets/bezzam/coraal
hf_ds_69a389155b0ec60eb1032f67,Emmyc2/psp,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/Emmyc2/psp
hf_ds_69a471da5b0ec60eb113b4c1,siril-spcc/gaia,dataset,HuggingFace Datasets,license:gpl-3.0|region:us,https://huggingface.co/datasets/siril-spcc/gaia
hf_ds_69af8a70d620f76274dcd367,Maximilians/ps2_hf1,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/Maximilians/ps2_hf1
hf_ds_69af8aeeec432ae4abac9fd4,HennyPr/ps2_hf2,dataset,HuggingFace Datasets,format:text|library:datasets|library:mlcroissant|modality:text|region:us|size_categories:n<1K,https://huggingface.co/datasets/HennyPr/ps2_hf2
hf_ds_69b6276dd5de8ef6a41f39e6,ccoffee20/flatpak,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/ccoffee20/flatpak
hf_ds_69be6056f46b7dff732d8c53,ksolovev/FineNews,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/ksolovev/FineNews
hf_ds_69c2007e19d6a09b73f58d79,mvp-lab/LLaVA-OneVision-2-Data,dataset,HuggingFace Datasets,format:optimized-parquet|format:parquet|language:en|library:datasets|library:mlcroissant|library:pandas|library:polars|license:apache-2.0|llava|modality:image|modality:text|modality:video|multimodal|region:us|size_categories:n<1K|spatial-reasoning|task_categories:image-text-to-text|task_categories:video-text-to-text|task_categories:visual-question-answering|video,https://huggingface.co/datasets/mvp-lab/LLaVA-OneVision-2-Data
hf_ds_69cd2a3acc9af6d091c033f0,ayuo/hd_tmp,dataset,HuggingFace Datasets,region:us,https://huggingface.co/datasets/ayuo/hd_tmp
hf_ds_69e5997537a06672011aade2,PeakStars/Math-Instruct,dataset,HuggingFace Datasets,format:optimized-parquet|format:parquet|library:datasets|library:mlcroissant|library:pandas|library:polars|modality:tabular|modality:text|region:us|size_categories:n<1K,https://huggingface.co/datasets/PeakStars/Math-Instruct
hf_ds_69e7409e244b695efe87097a,PsiBotAI/SynData,dataset,HuggingFace Datasets,format:parquet|language:en|library:datasets|library:mlcroissant|library:pandas|library:polars|license:cc-by-4.0|modality:3d|modality:tabular|modality:text|region:us|size_categories:100K<n<1M,https://huggingface.co/datasets/PsiBotAI/SynData
hf_ds_6a04fe32c08e541d106bc6fe,Dagonulca/figofigofigofigo,dataset,HuggingFace Datasets,library:datasets|library:mlcroissant|modality:video|region:us|size_categories:n<1K,https://huggingface.co/datasets/Dagonulca/figofigofigofigo
hf_ds_6a05090783b099c94f623217,Drakesuper/rodridre,dataset,HuggingFace Datasets,library:datasets|library:mlcroissant|modality:video|region:us|size_categories:n<1K,https://huggingface.co/datasets/Drakesuper/rodridre
hf_ds_6a139a707f615e6fc818bde7,just-me7ss/American-Sign-Language-Dataset,dataset,HuggingFace Datasets,ASL|American Sign Language|Gesture Recognition|Video Dataset|license:mit|modality:video|region:us,https://huggingface.co/datasets/just-me7ss/American-Sign-Language-Dataset
hf_ds_6a1f3e49aa35c86b3f108f05,mteb/results,dataset,HuggingFace Datasets,format:optimized-parquet|format:parquet|library:dask|library:datasets|library:mlcroissant|library:polars|modality:text|region:us|size_categories:1M<n<10M,https://huggingface.co/datasets/mteb/results
