id,title,category,source,tags,source_url
arxiv_2607.16097v1,Understanding Reasoning from Pretraining to Post-Training,cs.LG,ArXiv,,http://arxiv.org/abs/2607.16097v1
arxiv_2607.16133v1,When Do Multi-Agent Systems Help? An Information Bottleneck Perspective,cs.LG,ArXiv,,http://arxiv.org/abs/2607.16133v1
arxiv_2607.16169v1,When Does Muon Help Agentic Reinforcement Learning?,cs.LG,ArXiv,,http://arxiv.org/abs/2607.16169v1
arxiv_2607.16169v2,When Does Muon Help Agentic Reinforcement Learning?,cs.LG,ArXiv,,http://arxiv.org/abs/2607.16169v2
arxiv_2607.18101v1,Empowering On-Device Model Adaptation with an Edge AI Inference Accelerator,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18101v1
arxiv_2607.18110v1,LLM-as-a-Coach: Experiential Learning for Non-Verifiable Tasks,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18110v1
arxiv_2607.18144v1,Do Language Models Dream of Binding Molecules? Benchmarking LLMs under Spatial Constraints,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18144v1
arxiv_2607.18149v1,Differentiable Logic Gate Networks for Low-Latency EEG Classification on Edge Devices,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18149v1
arxiv_2607.18163v1,OR Else: A Differentiable Trust Region for Policy Optimization,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18163v1
arxiv_2607.18164v1,"A Continual Validation, Updating, and Decision-Making Framework for Self-Adaptive Digital Twins via Robust Model Predictive Control: A Case Study in Additive Manufacturing",cs.LG,ArXiv,,http://arxiv.org/abs/2607.18164v1
arxiv_2607.18198v1,Three-Body Scattering for Generative Modeling,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18198v1
arxiv_2607.18292v3,Reliability Scales Inversely: Hallucinations Snowball Faster in Bigger Language Models,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18292v3
arxiv_2607.18553v3,"Operational Proto-Introspection in Looped Language Models: Process-Quality Taps, Executable Branching, and the Readout-Control Boundary",cs.LG,ArXiv,,http://arxiv.org/abs/2607.18553v3
arxiv_2607.18722v3,Stale but Stable: Staleness-Adaptive Trust Regions for Stabilizing Asynchronous Reinforcement Learning,cs.LG,ArXiv,,http://arxiv.org/abs/2607.18722v3
arxiv_2607.19259v1,Benchmarking Generalization in Financial Statement Fraud Detection: robust evaluation and novel tasks,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19259v1
arxiv_2607.19266v1,"Toward Auditable Fraud Detection: Combining Graph Features, Model Explanations, and Agentic Case Investigation",cs.LG,ArXiv,,http://arxiv.org/abs/2607.19266v1
arxiv_2607.19270v1,GUIDED Network-Agnostic Feature Initialization for Spatial Transferability in GNN-based Models,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19270v1
arxiv_2607.19305v1,"Riemannian Deep Learning:Modules, Networks, and Geometries",cs.LG,ArXiv,,http://arxiv.org/abs/2607.19305v1
arxiv_2607.19313v1,Off-Context GRPO: Learning to Reason on Hard Problems using Privileged Information,cs.LG,ArXiv,,http://arxiv.org/abs/2607.19313v1
arxiv_2607.19317v1,"CircuitKIT : Circuit Discovery, Evaluation, and Application Toolkit for Mechanistic Interpretability",cs.LG,ArXiv,,http://arxiv.org/abs/2607.19317v1
