id,title,category,source,tags,source_url
arxiv_2602.05582v3,"The Geometric Observability Index: Influence, Fisher Information, and Weak Observability in $\SE$ Pose Estimation",cs.CV,ArXiv,,http://arxiv.org/abs/2602.05582v3
arxiv_2602.10880v2,Chart Specification: Structural Representations for Incentivizing VLM Reasoning in Chart-to-Code Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2602.10880v2
arxiv_2602.15819v2,VideoSketcher: Sequential Sketch Generation Using Video Model Priors,cs.CV,ArXiv,,http://arxiv.org/abs/2602.15819v2
arxiv_2602.18314v2,Diff2DGS: Reliable Reconstruction of Occluded Surgical Scenes via 2D Gaussian Splatting,cs.CV,ArXiv,,http://arxiv.org/abs/2602.18314v2
arxiv_2602.23172v2,Latent Gaussian Splatting for 4D Panoptic Occupancy Tracking,cs.CV,ArXiv,,http://arxiv.org/abs/2602.23172v2
arxiv_2603.12144v4,O3N: Omnidirectional Open-Vocabulary Occupancy Prediction for Urban Autonomous Agents,cs.CV,ArXiv,,http://arxiv.org/abs/2603.12144v4
arxiv_2603.15553v2,Self-Distillation of Hidden Layers for Self-Supervised Representation Learning,cs.CV,ArXiv,,http://arxiv.org/abs/2603.15553v2
arxiv_2603.21809v2,Clinical Graph-Mediated Distillation for Unpaired MRI-to-CFI Hypertension Prediction,cs.CV,ArXiv,,http://arxiv.org/abs/2603.21809v2
arxiv_2604.00086v2,Hierarchical Pre-Training of Vision Encoders with Large Language Model,cs.CV,ArXiv,,http://arxiv.org/abs/2604.00086v2
arxiv_2604.01973v2,NearID: Identity Representation Learning via Near-identity Distractors,cs.CV,ArXiv,,http://arxiv.org/abs/2604.01973v2
arxiv_2604.02486v3,VLMs Need Words: Vision Language Models Ignore Visual Detail In Favor of Semantic Anchors,cs.CV,ArXiv,,http://arxiv.org/abs/2604.02486v3
arxiv_2604.10259v2,Real-Time Human Reconstruction and Animation using Feed-Forward Gaussian Splatting,cs.CV,ArXiv,,http://arxiv.org/abs/2604.10259v2
arxiv_2604.10259v2,,cs.CV,ArXiv,,http://arxiv.org/abs/2604.10259v2
arxiv_2605.00887v2,SparseContrast: Dynamic Sparse Attention for Efficient and Accurate Contrastive Learning in Medical Imaging,cs.CV,ArXiv,,http://arxiv.org/abs/2605.00887v2
arxiv_2605.04201v2,Topology-Constrained Quantized nnUNet for Efficient and Anatomically Accurate 3D Tooth Segmentation,cs.CV,ArXiv,,http://arxiv.org/abs/2605.04201v2
arxiv_2605.15375v2,ChangeFlow -- Latent Rectified Flow for Change Detection in Remote Sensing,cs.CV,ArXiv,,http://arxiv.org/abs/2605.15375v2
arxiv_2605.20708v2,Rethinking Cross-Layer Information Routing in Diffusion Transformers,cs.CV,ArXiv,,http://arxiv.org/abs/2605.20708v2
arxiv_2605.30116v2,SGMD: Score Gradient Matching Distillation for Few-Step Video Diffusion Distillation,cs.CV,ArXiv,,http://arxiv.org/abs/2605.30116v2
arxiv_2606.04364v3,Spatially Grounded Concept Bottleneck Models via Part-Factorized Attention,cs.CV,ArXiv,,http://arxiv.org/abs/2606.04364v3
arxiv_2606.05409v3,Would you still call this Dax? Novel Visual References in VLMs and Humans,cs.CV,ArXiv,,http://arxiv.org/abs/2606.05409v3
arxiv_2606.13376v2,MoVerse: Real-Time Video World Modeling with Panoramic Gaussian Scaffold,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13376v2
arxiv_2606.13562v1,Contrast-Informed Augmentation and Domain-Adversarial Training for Adult-to-Neonatal MR Reconstruction Generalization,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13562v1
arxiv_2606.13580v1,EvTexture++: Event-Driven Texture Enhancement for Video Super-Resolution,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13580v1
arxiv_2606.13587v1,Towards Effective Waste Segmentation for Automated Waste Recycling in Cluttered Background,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13587v1
arxiv_2606.13625v1,Revisiting Vehicle Color Recognition in Long-Tailed Surveillance Scenarios,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13625v1
arxiv_2606.13644v1,Surflo: Consistent 3D Surface Flow Model with Global State,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13644v1
arxiv_2606.13652v1,World Tracing: Generative Pixel-Aligned Geometry Beyond the Visible,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13652v1
arxiv_2606.13655v1,Flex4DHuman: Flexible Multi-view Video Diffusion for 4D Human Reconstruction,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13655v1
arxiv_2606.13673v1,SpatialClaw: Rethinking Action Interface for Agentic Spatial Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13673v1
arxiv_2606.13674v1,RepWAM: World Action Modeling with Representation Visual-Action Tokenizers,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13674v1
arxiv_2606.13676v1,Modality Forcing for Scalable Spatial Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13676v1
arxiv_2606.13679v1,InterleaveThinker: Reinforcing Agentic Interleaved Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13679v1
arxiv_2606.14299v2,What Drives Test-Time Adaptation for CLIP? A Controlled Empirical Study from an Update Perspective,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14299v2
arxiv_2606.14586v1,S$^2$COPE: Self-Supervised Concept Discovery via Preference Learning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14586v1
arxiv_2606.14619v1,StereoGeo: an end-to-end stereo camera calibration method,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14619v1
arxiv_2606.14631v1,SED:Lightweight Saliency prediction for Event-based data via Distillation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14631v1
arxiv_2606.14638v1,Improving Lunar Topography with Deep Learning Schrödinger Bridges,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14638v1
arxiv_2606.14657v1,HPSv3++: Scaling Reward Models Across the Full Spectrum of Diffusion Model Capabilities,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14657v1
arxiv_2606.14658v1,Giving AI a Headache: Acoustic Adversarial Attacks to Computer Vision Applications,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14658v1
arxiv_2606.14667v1,Memento: Reconstruct to Remember for Consistent Long Video Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14667v1
arxiv_2606.14684v1,HumP-KD: A Hybrid Uncertainty-Aware Multi-Stage Progressive Knowledge Distillation Framework for Efficient Fire Classification,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14684v1
arxiv_2606.14686v1,CottonLeafVision: An Explainable and Robust Deep Learning Framework for Cotton Leaf Disease Classification,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14686v1
arxiv_2606.14697v1,ClinHallu: A Benchmark for Diagnosing Stage-Wise Hallucinations in Medical MLLM Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14697v1
arxiv_2606.14699v1,Instruct-Particulate: Scaling Feed-Forward 3D Object Articulation with Kinematic Control,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14699v1
arxiv_2606.14700v1,RepFusion: Leveraging Multimodal Priors for Denoising in Representation Space,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14700v1
arxiv_2606.14701v1,RATS! Patches Talk Through Registers: Emergent Parts in Register Attention Transformers,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14701v1
arxiv_2606.14702v1,OmniVideo-100K: A Dataset for Audio-Visual Reasoning through Structured Scripts and Evidence Chains,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14702v1
arxiv_2606.14703v1,Gaze Heads: How VLMs Look at What They Describe,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14703v1
arxiv_2606.15966v2,VEPHand: View-Efficient Photometric Hand Performance Capture at Scale,cs.CV,ArXiv,,http://arxiv.org/abs/2606.15966v2
arxiv_2606.16302v3,Explainable Flood Segmentation on Sentinel-1 SAR1 Imagery Using CNN and Transformer Architectures,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16302v3
arxiv_2606.16951v1,Simulation-Based Multi-Fillet Evaluation of Woody Breast Poultry Fillets,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16951v1
arxiv_2606.16960v1,SurroundNEXO: Ego-Centric Metric Bridging for Spatially Consistent Geometry in Autonomous Driving,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16960v1
arxiv_2606.16991v1,A Multi-Center Benchmark for Abdominal Disease Diagnosis and Report Generation from Non-Contrast CT,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16991v1
arxiv_2606.16993v1,DreamX-World 1.0: A General-Purpose Interactive World Model,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16993v1
arxiv_2606.16996v1,ActiveSAM: Image-Conditional Class Pruning for Fast and Accurate Open-Vocabulary Segmentation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.16996v1
arxiv_2606.17020v1,FusionRS: A Large-Scale RGB-Infrared Remote Sensing Dataset for Dual-Modal Vision-Language Foundation Models,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17020v1
arxiv_2606.17027v1,MeshLoom: Feed-Forward Non-Rigid Registration of Mesh Sequences,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17027v1
arxiv_2606.17030v1,Qwen-RobotWorld Technical Report: Unifying Embodied World Modeling through Language-Conditioned Video Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17030v1
arxiv_2606.17030v2,Qwen-RobotWorld Technical Report: Unifying Embodied World Modeling through Language-Conditioned Video Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17030v2
arxiv_2606.17037v1,The Importance of Phase in Neural Representations: An Internal Oppenheim-Lim Test of Image Classifiers,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17037v1
arxiv_2606.17049v1,BRDFusion: Physics Meets Generation for Urban Scene Inverse Rendering,cs.CV,ArXiv,,http://arxiv.org/abs/2606.17049v1
